"id","brgyCode","brgyDesc","regCode","provCode","citymunCode"
"546","012823038","Malampa (Peninaan-Malampa)","01","0128","012823"
"547","012823039","Parparoroc","01","0128","012823"
"548","012823040","Parut","01","0128","012823"
"549","012823047","Salsalamagui","01","0128","012823"
"550","012823049","San Jose (Lipay)","01","0128","012823"
"551","012823050","San Nicolas (Pob.)","01","0128","012823"
"552","012823051","San Pedro (Pob.)","01","0128","012823"
"553","012823052","San Ramon (Pob.)","01","0128","012823"
"554","012823053","San Roque (Pob.)","01","0128","012823"
"555","012823054","Santa Maria (Pob.)","01","0128","012823"
"556","012823056","Tamdagan","01","0128","012823"
"557","012823058","Visaya","01","0128","012823"
"558","012901001","Alilem Daya (Pob.)","01","0129","012901"
"559","012901002","Amilongan","01","0129","012901"
"560","012901003","Anaao","01","0129","012901"
"561","012901004","Apang","01","0129","012901"
"562","012901005","Apaya","01","0129","012901"
"563","012901006","Batbato","01","0129","012901"
"564","012901010","Daddaay","01","0129","012901"
"565","012901011","Dalawa","01","0129","012901"
"566","012901013","Kiat","01","0129","012901"
"567","012902001","Bagbagotot","01","0129","012902"
"568","012902002","Banbanaal","01","0129","012902"
"569","012902004","Bisangol","01","0129","012902"
"570","012902005","Cadanglaan","01","0129","012902"
"571","012902006","Casilagan Norte","01","0129","012902"
"572","012902007","Casilagan Sur","01","0129","012902"
"573","012902008","Elefante","01","0129","012902"
"574","012902009","Guardia","01","0129","012902"
"575","012902010","Lintic","01","0129","012902"
"576","012902011","Lopez","01","0129","012902"
"577","012902012","Montero","01","0129","012902"
"578","012902013","Naguimba","01","0129","012902"
"579","012902014","Pila","01","0129","012902"
"580","012902015","Poblacion","01","0129","012902"
"581","012903001","Aggay","01","0129","012903"
"582","012903002","An-annam","01","0129","012903"
"583","012903003","Balaleng","01","0129","012903"
"584","012903004","Banaoang","01","0129","012903"
"585","012903005","Bulag","01","0129","012903"
"586","012903006","Buquig","01","0129","012903"
"587","012903007","Cabalanggan","01","0129","012903"
"588","012903008","Cabaroan","01","0129","012903"
"589","012903009","Cabusligan","01","0129","012903"
"590","012903010","Capangdanan","01","0129","012903"
"591","012903011","Guimod","01","0129","012903"
"592","012903012","Lingsat","01","0129","012903"
"593","012903013","Malingeb","01","0129","012903"
"594","012903014","Mira","01","0129","012903"
"595","012903015","Naguiddayan","01","0129","012903"
"596","012903016","Ora","01","0129","012903"
"597","012903017","Paing","01","0129","012903"
"598","012903018","Puspus","01","0129","012903"
"599","012903019","Quimmarayan","01","0129","012903"
"600","012903020","Sagneb","01","0129","012903"
"601","012903021","Sagpat","01","0129","012903"
"602","012903022","San Mariano (Sallacong)","01","0129","012903"
"603","012903023","San Isidro","01","0129","012903"
"604","012903024","San Julian","01","0129","012903"
"605","012903026","Sinabaan","01","0129","012903"
"606","012903027","Taguiporo","01","0129","012903"
"607","012903028","Taleb","01","0129","012903"
"608","012903029","Tay-ac","01","0129","012903"
"609","012903030","Barangay 1 (Pob.)","01","0129","012903"
"610","012903031","Barangay 2 (Pob.)","01","0129","012903"
"611","012903032","Barangay 3 (Pob.)","01","0129","012903"
"612","012903033","Barangay 4 (Pob.)","01","0129","012903"
"613","012903034","Barangay 5 (Pob.)","01","0129","012903"
"614","012903035","Barangay 6 (Pob.)","01","0129","012903"
"615","012904001","Ambugat","01","0129","012904"
"616","012904002","Balugang","01","0129","012904"
"617","012904003","Bangbangar","01","0129","012904"
"618","012904005","Bessang","01","0129","012904"
"619","012904006","Cabcaburao","01","0129","012904"
"620","012904007","Cadacad","01","0129","012904"
"621","012904008","Callitong","01","0129","012904"
"622","012904009","Dayanki","01","0129","012904"
"623","012904010","Lesseb","01","0129","012904"
"624","012904011","Lubing","01","0129","012904"
"625","012904012","Lucaban","01","0129","012904"
"626","012904013","Luna","01","0129","012904"
"627","012904014","Macaoayan","01","0129","012904"
"628","012904015","Mambug","01","0129","012904"
"629","012904016","Manaboc","01","0129","012904"
"630","012904017","Mapanit","01","0129","012904"
"631","012904018","Poblacion Sur (Masingit)","01","0129","012904"
"632","012904019","Nagpanaoan","01","0129","012904"
"633","012904020","Dirdirig (Dirdirig-Paday)","01","0129","012904"
"634","012904022","Paduros","01","0129","012904"
"635","012904023","Patac","01","0129","012904"
"636","012904024","Poblacion Norte (Bato)","01","0129","012904"
"637","012904026","Sabangan Pinggan","01","0129","012904"
"638","012904027","Subadi Norte","01","0129","012904"
"639","012904028","Subadi Sur","01","0129","012904"
"640","012904029","Taliao","01","0129","012904"
"641","012905001","Alinaay","01","0129","012905"
"642","012905002","Aragan","01","0129","012905"
"643","012905003","Arnap","01","0129","012905"
"644","012905004","Baclig (Pob.)","01","0129","012905"
"645","012905005","Bato","01","0129","012905"
"646","012905006","Bonifacio (Pob.)","01","0129","012905"
"647","012905007","Bungro","01","0129","012905"
"648","012905008","Cacadiran","01","0129","012905"
"649","012905009","Caellayan","01","0129","012905"
"650","012905010","Carusipan","01","0129","012905"
"651","012905011","Catucdaan","01","0129","012905"
"652","012905012","Cuancabal","01","0129","012905"
"653","012905013","Cuantacla","01","0129","012905"
"654","012905014","Daclapan","01","0129","012905"
"655","012905015","Dardarat","01","0129","012905"
"656","012905016","Lipit","01","0129","012905"
"657","012905017","Maradodon","01","0129","012905"
"658","012905018","Margaay","01","0129","012905"
"659","012905019","Nagsantaan","01","0129","012905"
"660","012905020","Nagsincaoan","01","0129","012905"
"661","012905021","Namruangan","01","0129","012905"
"662","012905022","Pila","01","0129","012905"
"663","012905023","Pug-os","01","0129","012905"
"664","012905024","Quezon (Pob.)","01","0129","012905"
"665","012905025","Reppaac","01","0129","012905"
"666","012905026","Rizal (Pob.)","01","0129","012905"
"667","012905027","Sabang","01","0129","012905"
"668","012905028","Sagayaden","01","0129","012905"
"669","012905029","Salapasap","01","0129","012905"
"670","012905030","Salomague","01","0129","012905"
"671","012905031","Sisim","01","0129","012905"
"672","012905032","Turod","01","0129","012905"
"673","012905033","Turod-Patac","01","0129","012905"
"674","012906001","Allangigan Primero","01","0129","012906"
"675","012906002","Allangigan Segundo","01","0129","012906"
"676","012906003","Amguid","01","0129","012906"
"677","012906004","Ayudante","01","0129","012906"
"678","012906005","Bagani Camposanto","01","0129","012906"
"679","012906006","Bagani Gabor","01","0129","012906"
"680","012906007","Bagani Tocgo","01","0129","012906"
"681","012906008","Bagani Ubbog","01","0129","012906"
"682","012906009","Bagar","01","0129","012906"
"683","012906010","Balingaoan","01","0129","012906"
"684","012906015","Bugnay","01","0129","012906"
"685","012906016","Calaoaan","01","0129","012906"
"686","012906017","Calongbuyan","01","0129","012906"
"687","012906018","Caterman","01","0129","012906"
"688","012906019","Cubcubboot","01","0129","012906"
"689","012906020","Darapidap","01","0129","012906"
"690","012906022","Langlangca Primero","01","0129","012906"
"691","012906023","Langlangca Segundo","01","0129","012906"
"692","012906024","Oaig-Daya","01","0129","012906"
"693","012906025","Palacapac","01","0129","012906"
"694","012906026","Paras","01","0129","012906"
"695","012906027","Parioc Primero","01","0129","012906"
"696","012906028","Parioc Segundo","01","0129","012906"
"697","012906029","Patpata Primero","01","0129","012906"
"698","012906030","Patpata Segundo","01","0129","012906"
"699","012906031","Paypayad","01","0129","012906"
"700","012906032","Salvador Primero","01","0129","012906"
"701","012906033","Salvador Segundo","01","0129","012906"
"702","012906034","San Agustin","01","0129","012906"
"703","012906035","San Andres","01","0129","012906"
"704","012906036","San Antonio (Pob.)","01","0129","012906"
"705","012906037","San Isidro (Pob.)","01","0129","012906"
"706","012906038","San Jose (Pob.)","01","0129","012906"
"707","012906039","San Juan (Pob.)","01","0129","012906"
"708","012906040","San Nicolas","01","0129","012906"
"709","012906041","San Pedro","01","0129","012906"
"710","012906042","Santo Tomas","01","0129","012906"
"711","012906043","Tablac","01","0129","012906"
"712","012906044","Talogtog","01","0129","012906"
"713","012906045","Tamurong Primero","01","0129","012906"
"714","012906046","Tamurong Segundo","01","0129","012906"
"715","012906048","Villarica","01","0129","012906"
"716","012907001","Anonang Mayor","01","0129","012907"
"717","012907002","Anonang Menor","01","0129","012907"
"718","012907003","Baggoc","01","0129","012907"
"719","012907004","Callaguip","01","0129","012907"
"720","012907005","Caparacadan","01","0129","012907"
"721","012907006","Fuerte","01","0129","012907"
"722","012907007","Manangat","01","0129","012907"
"723","012907008","Naguilian","01","0129","012907"
"724","012907009","Nansuagao","01","0129","012907"
"725","012907010","Pandan","01","0129","012907"
"726","012907011","Pantay-Quitiquit","01","0129","012907"
"727","012907012","Don Dimas Querubin (Pob.)","01","0129","012907"
"728","012907013","Puro","01","0129","012907"
"729","012907014","Pantay Tamurong","01","0129","012907"
"730","012907015","Villamar","01","0129","012907"
"731","012907016","Don Alejandro Quirolgico (Pob.)","01","0129","012907"
"732","012907017","Don Lorenzo Querubin (Pob.)","01","0129","012907"
"733","012908001","Aluling","01","0129","012908"
"734","012908002","Comillas North","01","0129","012908"
"735","012908003","Comillas South","01","0129","012908"
"736","012908004","Concepcion (Pob.)","01","0129","012908"
"737","012908005","Dinwede East","01","0129","012908"
"738","012908006","Dinwede West","01","0129","012908"
"739","012908007","Libang","01","0129","012908"
"740","012908010","Pilipil","01","0129","012908"
"741","012908013","Remedios","01","0129","012908"
"742","012908014","Rosario (Pob.)","01","0129","012908"
"743","012908015","San Juan","01","0129","012908"
"744","012908016","San Luis","01","0129","012908"
"745","012908017","Malaya","01","0129","012908"
"746","012909001","Abaya","01","0129","012909"
"747","012909002","Baracbac","01","0129","012909"
"748","012909003","Bidbiday","01","0129","012909"
"749","012909004","Bitong","01","0129","012909"
"750","012909005","Borobor","01","0129","012909"
"751","012909006","Calimugtong","01","0129","012909"
"752","012909007","Calongbuyan","01","0129","012909"
"753","012909008","Calumbaya","01","0129","012909"
"754","012909009","Daldagan","01","0129","012909"
"755","012909010","Kilang","01","0129","012909"
"756","012909011","Legaspi","01","0129","012909"
"757","012909012","Mabayag","01","0129","012909"
"758","012909013","Matanubong","01","0129","012909"
"759","012909014","Mckinley","01","0129","012909"
"760","012909015","Nagsingcaoan","01","0129","012909"
"761","012909016","Oaig-Daya","01","0129","012909"
"762","012909017","Pagangpang","01","0129","012909"
"763","012909018","Patac","01","0129","012909"
"764","012909019","Poblacion","01","0129","012909"
"765","012909020","Rubio","01","0129","012909"
"766","012909021","Sabangan-Bato","01","0129","012909"
"767","012909022","Sacaang","01","0129","012909"
"768","012909023","San Vicente","01","0129","012909"
"769","012909024","Sapang","01","0129","012909"
"770","012910001","Alfonso (Tangaoan)","01","0129","012910"
"771","012910002","Bussot","01","0129","012910"
"772","012910003","Concepcion","01","0129","012910"
"773","012910004","Dapdappig","01","0129","012910"
"774","012910005","Matue-Butarag","01","0129","012910"
"775","012910007","Poblacion Norte","01","0129","012910"
"776","012910008","Poblacion Sur","01","0129","012910"
"777","012911001","Banucal","01","0129","012911"
"778","012911002","Bequi-Walin","01","0129","012911"
"779","012911003","Bugui","01","0129","012911"
"780","012911004","Calungbuyan","01","0129","012911"
"781","012911005","Carcarabasa","01","0129","012911"
"782","012911006","Labut","01","0129","012911"
"783","012911007","Poblacion Norte","01","0129","012911"
"784","012911008","Poblacion Sur","01","0129","012911"
"785","012911009","San Vicente","01","0129","012911"
"786","012911010","Suysuyan","01","0129","012911"
"787","012911011","Tay-ac","01","0129","012911"
"788","012912001","Alangan","01","0129","012912"
"789","012912002","Bacar","01","0129","012912"
"790","012912006","Barbarit","01","0129","012912"
"791","012912007","Bungro","01","0129","012912"
"792","012912008","Cabaroan","01","0129","012912"
"793","012912010","Cadanglaan","01","0129","012912"
"794","012912011","Caraisan","01","0129","012912"
"795","012912014","Dacutan","01","0129","012912"
"796","012912015","Labut","01","0129","012912"
"797","012912017","Maas-asin","01","0129","012912"
"798","012912018","Macatcatud","01","0129","012912"
"799","012912019","Namalpalan","01","0129","012912"
"800","012912020","Manzante","01","0129","012912"
"801","012912022","Maratudo","01","0129","012912"
"802","012912023","Miramar","01","0129","012912"
"803","012912025","Napo","01","0129","012912"
"804","012912026","Pagsanaan Norte","01","0129","012912"
"805","012912027","Pagsanaan Sur","01","0129","012912"
"806","012912028","Panay Norte","01","0129","012912"
"807","012912029","Panay Sur","01","0129","012912"
"808","012912030","Patong","01","0129","012912"
"809","012912031","Puro","01","0129","012912"
"810","012912032","San Basilio (Pob.)","01","0129","012912"
"811","012912033","San Clemente (Pob.)","01","0129","012912"
"812","012912034","San Julian (Pob.)","01","0129","012912"
"813","012912035","San Lucas (Pob.)","01","0129","012912"
"814","012912036","San Ramon (Pob.)","01","0129","012912"
"815","012912037","San Vicente (Pob.)","01","0129","012912"
"816","012912038","Santa Monica","01","0129","012912"
"817","012912039","Sarsaracat","01","0129","012912"
"818","012913001","Balaweg","01","0129","012913"
"819","012913002","Bandril","01","0129","012913"
"820","012913003","Bantugo","01","0129","012913"
"821","012913004","Cadacad","01","0129","012913"
"822","012913005","Casilagan","01","0129","012913"
"823","012913006","Casocos","01","0129","012913"
"824","012913007","Lapting","01","0129","012913"
"825","012913008","Mapisi","01","0129","012913"
"826","012913009","Mission","01","0129","012913"
"827","012913010","Poblacion East","01","0129","012913"
"828","012913011","Poblacion West","01","0129","012913"
"829","012913012","Taleb","01","0129","012913"
"830","012914001","Abuor","01","0129","012914"
"831","012914002","Ambulogan","01","0129","012914"
"832","012914004","Aquib","01","0129","012914"
"833","012914005","Banglayan","01","0129","012914"
"834","012914006","Bulanos","01","0129","012914"
"835","012914007","Cadacad","01","0129","012914"
"836","012914008","Cagayungan","01","0129","012914"
"837","012914009","Camarao","01","0129","012914"
